accuracy_delta,example_id,head,js_damage,layer,margin_delta,mode,model_depth,model_seed,predicate,required_path,stage,status
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1,3.6945789361197967e-07,2,-0.14896392822265625,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,2,4.066582732775714e-07,2,0.12108802795410156,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,3,3.7885251913394313e-07,2,0.11938858032226562,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,0,7.607809493492823e-08,3,0.058010101318359375,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1,3.746464471987565e-08,3,-0.052298545837402344,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,2,2.1665800886694342e-07,3,0.11883735656738281,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,3,8.006691132322885e-08,3,0.06775474548339844,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,0,6.22889047008357e-08,4,0.07174301147460938,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1,1.5048635759740137e-07,4,0.09650897979736328,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,2,1.0875658063014271e-07,4,0.05420207977294922,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,3,2.0393699173837376e-08,4,-0.012042999267578125,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,0,3.0564979169867e-07,5,0.14585208892822266,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1,3.8826738091302104e-07,5,0.15860748291015625,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,2,7.952985470183194e-08,5,0.04689311981201172,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,3,3.974869287048932e-07,5,0.18987751007080078,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,0,4.885964699496981e-08,6,0.059149742126464844,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1,1.336428567810799e-08,6,0.009997367858886719,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,2,1.1758366724734515e-08,6,-0.016350746154785156,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,3,3.680949589579541e-08,6,-0.004344940185546875,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,0,3.352788553456776e-07,7,0.15948867797851562,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1,1.9458866518107243e-07,7,0.0983133316040039,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,2,1.1759095741581405e-07,7,0.09079170227050781,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,3,3.0811293072474655e-08,7,0.03634357452392578,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,0,7.724702300038189e-07,8,0.28034114837646484,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1,5.264635092316894e-07,8,0.11166572570800781,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,2,2.7629312171484344e-07,8,0.16282939910888672,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,3,1.5710952538938727e-07,8,0.11764717102050781,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,0,1.5828186405997258e-07,9,0.07286930084228516,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1,4.3573322727752384e-07,9,0.14896106719970703,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,2,1.3128487807989586e-07,9,0.04264640808105469,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,3,2.3635493562323973e-07,9,0.11961746215820312,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,0,7.500498213630635e-07,10,0.25116443634033203,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1,2.3127040549297817e-07,10,0.0926666259765625,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,2,3.9572046262037475e-07,10,0.11830806732177734,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,3,4.739629275718471e-07,10,0.13684463500976562,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,0,1.6837816474435385e-08,11,0.01868915557861328,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,1,5.482265805767383e-07,11,0.23627281188964844,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,2,8.725453426450258e-08,11,0.04468822479248047,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D32:d3:b2:N4:t2:paligned:tree211:i2,3,6.311972811090527e-08,11,0.049866676330566406,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0,0.00010019837645813823,0,0.867497444152832,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1,1.189806789625436e-05,0,0.05946826934814453,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2,0.00045678584137931466,0,-1.1088714599609375,zero,12,23,isAncestor,3,s1,
-1,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3,0.6760299205780029,0,-10.431191444396973,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0,6.250107253435999e-05,1,0.5772418975830078,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1,0.0008498728857375681,1,-0.241973876953125,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2,3.15245270030573e-05,1,-0.20654678344726562,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3,2.723748912103474e-05,1,0.35738086700439453,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0,4.8910005716606975e-06,2,0.11442089080810547,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1,1.3861455954611301e-05,2,0.21752166748046875,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2,2.629383743624203e-06,2,0.029709815979003906,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3,6.275604391703382e-06,2,0.08242034912109375,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0,9.020957804750651e-06,3,0.19013023376464844,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1,2.7052228688262403e-06,3,0.09580802917480469,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2,1.3657918316312134e-06,3,0.05763816833496094,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3,1.0979729268001392e-06,3,0.05120277404785156,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0,8.349961717613041e-06,4,0.1247091293334961,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1,6.74199327477254e-07,4,0.037575721740722656,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2,1.2345080904196948e-05,4,0.19540977478027344,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3,2.246863004984334e-06,4,0.09675312042236328,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0,8.87185160536319e-06,5,0.16490650177001953,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1,4.746707418235019e-06,5,0.11479663848876953,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2,5.206584319239482e-07,5,0.034725189208984375,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3,7.5716961873695254e-06,5,0.14815807342529297,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0,4.693047230830416e-07,6,0.03265953063964844,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1,3.800534614128992e-06,6,0.1175985336303711,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2,7.239868864417076e-07,6,0.034897804260253906,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3,6.098889571148902e-06,6,0.14272403717041016,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0,8.022718247957528e-06,7,0.15784454345703125,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1,2.119686541846022e-06,7,0.06056404113769531,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2,1.921001967275515e-06,7,0.07483673095703125,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3,2.914377546403557e-06,7,0.10075664520263672,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0,9.99664916889742e-06,8,0.18712425231933594,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1,5.868881999049336e-06,8,0.05283164978027344,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2,4.536741471383721e-06,8,0.126312255859375,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3,2.9569164325948805e-06,8,0.08552360534667969,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0,2.4687669792911038e-06,9,0.0510101318359375,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1,4.088717105332762e-06,9,0.08211898803710938,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2,1.3328890418051742e-06,9,-0.0029249191284179688,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3,3.00002284348011e-06,9,0.07969379425048828,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0,1.1791671568062156e-05,10,0.1863241195678711,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1,2.4170913093257695e-06,10,0.04245567321777344,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2,5.20773755852133e-06,10,0.06088829040527344,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3,4.293749952921644e-06,10,0.06926345825195312,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,0,2.0303104975027964e-07,11,0.0064258575439453125,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,1,8.524933946318924e-06,11,0.17660140991210938,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,2,6.930731615284458e-07,11,0.012150764465332031,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N4:t2:paligned:tree101:i10002,3,5.205520210438408e-07,11,0.024066925048828125,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,0.000256632745731622,0,0.4208383560180664,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,5.331809734343551e-05,0,-0.09652519226074219,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,0.20024660229682922,0,-5.168133735656738,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,0.3442438840866089,0,-4.626721382141113,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,5.577108822762966e-05,1,-0.23641109466552734,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,0.0017091833287850022,1,0.40520477294921875,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,2.0750976545969024e-05,1,0.06854534149169922,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,0.00013286530156619847,1,0.4482078552246094,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,1.019525279843947e-05,2,-0.026845932006835938,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,3.969074896303937e-06,2,0.05090522766113281,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,8.065981091931462e-06,2,0.031719207763671875,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,9.922689059749246e-06,2,0.03204345703125,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,6.915870471857488e-06,3,0.07922077178955078,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,7.406895747408271e-06,3,0.07030868530273438,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,6.562702765222639e-06,3,0.040192604064941406,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,1.0807154922076734e-06,3,-0.0013036727905273438,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,8.319839253090322e-06,4,0.08781242370605469,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,7.997616194188595e-06,4,0.0839700698852539,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,4.790847015101463e-06,4,0.04649066925048828,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,6.563903298228979e-06,4,0.06818008422851562,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,5.591271474258974e-06,5,0.01809215545654297,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,6.489521183539182e-06,5,0.043865203857421875,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,1.975039776880294e-05,5,0.1361227035522461,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,4.182438715361059e-06,5,0.03159904479980469,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,1.5502082533203065e-06,6,0.03245353698730469,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,7.777722203172743e-06,6,0.08568286895751953,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,5.691152182407677e-06,6,0.060318946838378906,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,3.3230899134650826e-06,6,0.02523040771484375,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,6.493006367236376e-06,7,0.024161338806152344,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,1.597519440110773e-05,7,0.12018394470214844,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,7.397604349534959e-06,7,0.06225872039794922,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,1.2990240065846592e-06,7,0.009793281555175781,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,1.378484012093395e-05,8,0.07476615905761719,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,6.206039688549936e-05,8,0.23645496368408203,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,4.0405429899692535e-06,8,0.018738746643066406,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,3.5685807233676314e-06,8,0.004803657531738281,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,9.251409210264683e-06,9,0.07024669647216797,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,2.0538471289910376e-05,9,0.12178325653076172,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,3.5814824514091015e-05,9,0.18749713897705078,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,8.018723747227341e-06,9,0.052727699279785156,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,1.1387623089831322e-05,10,0.046794891357421875,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,2.059921098407358e-05,10,0.1356515884399414,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,3.210065187886357e-05,10,0.16160297393798828,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,2.5839413865469396e-05,10,0.13583660125732422,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,0,2.635439159348607e-06,11,0.04918670654296875,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,1,4.022858774987981e-06,11,0.016948699951171875,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,2,9.864350431598723e-06,11,0.09114265441894531,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d3:b2:N64:t3:paligned:tree307:i20003,3,6.480971933342516e-06,11,0.0740804672241211,zero,12,23,isAncestor,3,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,0.00017009032308124006,0,-1.0547866821289062,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,4.7940367949195206e-05,0,-0.6340847015380859,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,8.616138075012714e-06,0,0.13588237762451172,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,8.897506631910801e-06,0,-0.18373680114746094,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,1.3946330000180751e-05,1,-0.3451690673828125,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,9.449908247916028e-06,1,-0.11634349822998047,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,1.690538920229301e-05,1,-0.3821258544921875,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,3.7015179259469733e-06,1,-0.09955787658691406,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,1.962938767974265e-06,2,-0.13776111602783203,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,1.0112889867741615e-06,2,-0.05617237091064453,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,1.7220736481249332e-07,2,-0.03800678253173828,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,1.923626768984832e-08,2,0.013295173645019531,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,2.8323720471234992e-06,3,-0.17331695556640625,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,2.5692543204058893e-07,3,-0.04606151580810547,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,2.6910583983408287e-07,3,-0.05004596710205078,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,9.336054063169286e-07,3,-0.08967113494873047,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,2.361507540626917e-07,4,-0.031409263610839844,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,8.485840226057917e-07,4,-0.08214378356933594,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,5.77017999603413e-07,4,-0.07371330261230469,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,9.901623343466781e-08,4,-0.03139495849609375,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,2.3026314011076465e-07,5,-0.04309654235839844,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,7.850530892028473e-09,5,0.0074100494384765625,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,6.198661139933392e-08,5,-0.010112762451171875,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,1.4612260201829486e-07,5,-0.03132057189941406,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,9.667203926255752e-09,6,-0.001949310302734375,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,8.115087268834031e-09,6,0.000354766845703125,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,8.19904926174786e-08,6,-0.008372306823730469,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,2.398164724581875e-07,6,-0.05740070343017578,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,2.3628581402590498e-07,7,-0.044592857360839844,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,4.095113581570331e-09,7,-0.006817817687988281,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,2.5237625322915846e-09,7,-0.0013265609741210938,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,1.3146632227289956e-08,7,0.008168220520019531,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,0,4.2092551666428335e-11,8,0.0009222030639648438,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,1,1.5606929082423449e-09,8,-0.0024290084838867188,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,2,1.774960765033029e-07,8,-0.03965282440185547,role_matched_replace,12,23,isAncestor,1,s1,
0,test:isAncestor:D8:d1:b2:N4:t0:paligned:tree101:i0,3,5.559371629715315e-09,8,0.0004634857177734375,role_matched_replace,12,23,isAncestor,1,s1,
