accuracy_delta,component,donor,donor_type,js_damage,layer,margin_damage,model_seed,recipient
0,ff,test:l2:t0:paligned:c0:i0,cross_target,0.1418086588382721,0,6.714324951171875,23,test:l3:t3:prandomized:c25:i31
-1,sa,test:l2:t0:paligned:c0:i0,cross_target,0.6926950812339783,1,19.807236671447754,23,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c0:i0,cross_target,1.4957880921429023e-05,1,0.21306419372558594,23,test:l3:t3:prandomized:c25:i31
-1,sa,test:l2:t0:paligned:c0:i0,cross_target,0.44130969047546387,2,8.838459014892578,23,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c0:i0,cross_target,3.4650809539016336e-05,2,-0.5806999206542969,23,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t0:paligned:c0:i0,cross_target,0.00010279481648467481,3,0.8445491790771484,23,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c0:i0,cross_target,3.1709128961665556e-05,3,-0.22307968139648438,23,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t0:paligned:c0:i0,cross_target,1.200678525492549e-06,4,-0.10479736328125,23,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c0:i0,cross_target,4.091171831532847e-06,4,-0.12411880493164062,23,test:l3:t3:prandomized:c25:i31
0,sa,test:l2:t0:paligned:c0:i0,cross_target,3.915047273039818e-07,5,-0.05701255798339844,23,test:l3:t3:prandomized:c25:i31
0,ff,test:l2:t0:paligned:c0:i0,cross_target,5.10597055836115e-06,5,-0.23771286010742188,23,test:l3:t3:prandomized:c25:i31
