branching,correct,depth,distractors,example_id,failure,generated_action_tokens,machine,model_forwards,oracle_controller,prompt_tokens,result_type,run_id,shuffled,stage,termination_correct,tool_calls,tool_execution_is_model_reasoning,tool_strength,total_context_tokens
1,True,4,0,matched:K4:31,,18,M4,5,True,20,reference_oracle,matched:K4:31:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:31,,18,M4,5,True,20,reference_oracle,matched:K4:31:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:32,,18,M4,5,True,20,reference_oracle,matched:K4:32:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:32,,18,M4,5,True,20,reference_oracle,matched:K4:32:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:32,,18,M4,5,True,20,reference_oracle,matched:K4:32:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:33,,18,M4,5,True,20,reference_oracle,matched:K4:33:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:33,,18,M4,5,True,20,reference_oracle,matched:K4:33:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:33,,18,M4,5,True,20,reference_oracle,matched:K4:33:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:34,,18,M4,5,True,20,reference_oracle,matched:K4:34:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:34,,18,M4,5,True,20,reference_oracle,matched:K4:34:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:34,,18,M4,5,True,20,reference_oracle,matched:K4:34:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:35,,18,M4,5,True,20,reference_oracle,matched:K4:35:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:35,,18,M4,5,True,20,reference_oracle,matched:K4:35:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:35,,18,M4,5,True,20,reference_oracle,matched:K4:35:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:36,,18,M4,5,True,20,reference_oracle,matched:K4:36:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:36,,18,M4,5,True,20,reference_oracle,matched:K4:36:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:36,,18,M4,5,True,20,reference_oracle,matched:K4:36:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:37,,18,M4,5,True,20,reference_oracle,matched:K4:37:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:37,,18,M4,5,True,20,reference_oracle,matched:K4:37:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:37,,18,M4,5,True,20,reference_oracle,matched:K4:37:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:38,,18,M4,5,True,20,reference_oracle,matched:K4:38:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:38,,18,M4,5,True,20,reference_oracle,matched:K4:38:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:38,,18,M4,5,True,20,reference_oracle,matched:K4:38:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:39,,18,M4,5,True,20,reference_oracle,matched:K4:39:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:39,,18,M4,5,True,20,reference_oracle,matched:K4:39:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:39,,18,M4,5,True,20,reference_oracle,matched:K4:39:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:40,,18,M4,5,True,20,reference_oracle,matched:K4:40:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:40,,18,M4,5,True,20,reference_oracle,matched:K4:40:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:40,,18,M4,5,True,20,reference_oracle,matched:K4:40:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:41,,18,M4,5,True,20,reference_oracle,matched:K4:41:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:41,,18,M4,5,True,20,reference_oracle,matched:K4:41:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:41,,18,M4,5,True,20,reference_oracle,matched:K4:41:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:42,,18,M4,5,True,20,reference_oracle,matched:K4:42:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:42,,18,M4,5,True,20,reference_oracle,matched:K4:42:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:42,,18,M4,5,True,20,reference_oracle,matched:K4:42:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:43,,18,M4,5,True,20,reference_oracle,matched:K4:43:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:43,,18,M4,5,True,20,reference_oracle,matched:K4:43:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:43,,18,M4,5,True,20,reference_oracle,matched:K4:43:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:44,,18,M4,5,True,20,reference_oracle,matched:K4:44:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:44,,18,M4,5,True,20,reference_oracle,matched:K4:44:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:44,,18,M4,5,True,20,reference_oracle,matched:K4:44:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:45,,18,M4,5,True,20,reference_oracle,matched:K4:45:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:45,,18,M4,5,True,20,reference_oracle,matched:K4:45:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:45,,18,M4,5,True,20,reference_oracle,matched:K4:45:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:46,,18,M4,5,True,20,reference_oracle,matched:K4:46:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:46,,18,M4,5,True,20,reference_oracle,matched:K4:46:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:46,,18,M4,5,True,20,reference_oracle,matched:K4:46:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:47,,18,M4,5,True,20,reference_oracle,matched:K4:47:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:47,,18,M4,5,True,20,reference_oracle,matched:K4:47:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:47,,18,M4,5,True,20,reference_oracle,matched:K4:47:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:48,,18,M4,5,True,20,reference_oracle,matched:K4:48:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:48,,18,M4,5,True,20,reference_oracle,matched:K4:48:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:48,,18,M4,5,True,20,reference_oracle,matched:K4:48:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:49,,18,M4,5,True,20,reference_oracle,matched:K4:49:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:49,,18,M4,5,True,20,reference_oracle,matched:K4:49:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:49,,18,M4,5,True,20,reference_oracle,matched:K4:49:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:50,,18,M4,5,True,20,reference_oracle,matched:K4:50:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:50,,18,M4,5,True,20,reference_oracle,matched:K4:50:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:50,,18,M4,5,True,20,reference_oracle,matched:K4:50:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:51,,18,M4,5,True,20,reference_oracle,matched:K4:51:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:51,,18,M4,5,True,20,reference_oracle,matched:K4:51:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:51,,18,M4,5,True,20,reference_oracle,matched:K4:51:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:52,,18,M4,5,True,20,reference_oracle,matched:K4:52:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:52,,18,M4,5,True,20,reference_oracle,matched:K4:52:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:52,,18,M4,5,True,20,reference_oracle,matched:K4:52:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:53,,18,M4,5,True,20,reference_oracle,matched:K4:53:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:53,,18,M4,5,True,20,reference_oracle,matched:K4:53:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:53,,18,M4,5,True,20,reference_oracle,matched:K4:53:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:54,,18,M4,5,True,20,reference_oracle,matched:K4:54:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:54,,18,M4,5,True,20,reference_oracle,matched:K4:54:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:54,,18,M4,5,True,20,reference_oracle,matched:K4:54:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:55,,18,M4,5,True,20,reference_oracle,matched:K4:55:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:55,,18,M4,5,True,20,reference_oracle,matched:K4:55:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:55,,18,M4,5,True,20,reference_oracle,matched:K4:55:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:56,,18,M4,5,True,20,reference_oracle,matched:K4:56:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:56,,18,M4,5,True,20,reference_oracle,matched:K4:56:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:56,,18,M4,5,True,20,reference_oracle,matched:K4:56:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:57,,18,M4,5,True,20,reference_oracle,matched:K4:57:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:57,,18,M4,5,True,20,reference_oracle,matched:K4:57:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:57,,18,M4,5,True,20,reference_oracle,matched:K4:57:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:58,,18,M4,5,True,20,reference_oracle,matched:K4:58:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:58,,18,M4,5,True,20,reference_oracle,matched:K4:58:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:58,,18,M4,5,True,20,reference_oracle,matched:K4:58:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:59,,18,M4,5,True,20,reference_oracle,matched:K4:59:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:59,,18,M4,5,True,20,reference_oracle,matched:K4:59:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:59,,18,M4,5,True,20,reference_oracle,matched:K4:59:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:60,,18,M4,5,True,20,reference_oracle,matched:K4:60:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:60,,18,M4,5,True,20,reference_oracle,matched:K4:60:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:60,,18,M4,5,True,20,reference_oracle,matched:K4:60:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:61,,18,M4,5,True,20,reference_oracle,matched:K4:61:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:61,,18,M4,5,True,20,reference_oracle,matched:K4:61:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:61,,18,M4,5,True,20,reference_oracle,matched:K4:61:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:62,,18,M4,5,True,20,reference_oracle,matched:K4:62:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:62,,18,M4,5,True,20,reference_oracle,matched:K4:62:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:62,,18,M4,5,True,20,reference_oracle,matched:K4:62:T3,False,R2,True,4,False,T3,38
1,True,4,0,matched:K4:63,,18,M4,5,True,20,reference_oracle,matched:K4:63:T1,False,R2,True,4,False,T1,38
1,True,4,0,matched:K4:63,,18,M4,5,True,20,reference_oracle,matched:K4:63:T2,False,R2,True,4,False,T2,38
1,True,4,0,matched:K4:63,,18,M4,5,True,20,reference_oracle,matched:K4:63:T3,False,R2,True,4,False,T3,38
1,True,6,0,matched:K6:0,,26,M4,7,True,28,reference_oracle,matched:K6:0:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:0,,26,M4,7,True,28,reference_oracle,matched:K6:0:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:0,,26,M4,7,True,28,reference_oracle,matched:K6:0:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:1,,26,M4,7,True,28,reference_oracle,matched:K6:1:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:1,,26,M4,7,True,28,reference_oracle,matched:K6:1:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:1,,26,M4,7,True,28,reference_oracle,matched:K6:1:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:2,,26,M4,7,True,28,reference_oracle,matched:K6:2:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:2,,26,M4,7,True,28,reference_oracle,matched:K6:2:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:2,,26,M4,7,True,28,reference_oracle,matched:K6:2:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:3,,26,M4,7,True,28,reference_oracle,matched:K6:3:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:3,,26,M4,7,True,28,reference_oracle,matched:K6:3:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:3,,26,M4,7,True,28,reference_oracle,matched:K6:3:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:4,,26,M4,7,True,28,reference_oracle,matched:K6:4:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:4,,26,M4,7,True,28,reference_oracle,matched:K6:4:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:4,,26,M4,7,True,28,reference_oracle,matched:K6:4:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:5,,26,M4,7,True,28,reference_oracle,matched:K6:5:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:5,,26,M4,7,True,28,reference_oracle,matched:K6:5:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:5,,26,M4,7,True,28,reference_oracle,matched:K6:5:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:6,,26,M4,7,True,28,reference_oracle,matched:K6:6:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:6,,26,M4,7,True,28,reference_oracle,matched:K6:6:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:6,,26,M4,7,True,28,reference_oracle,matched:K6:6:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:7,,26,M4,7,True,28,reference_oracle,matched:K6:7:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:7,,26,M4,7,True,28,reference_oracle,matched:K6:7:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:7,,26,M4,7,True,28,reference_oracle,matched:K6:7:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:8,,26,M4,7,True,28,reference_oracle,matched:K6:8:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:8,,26,M4,7,True,28,reference_oracle,matched:K6:8:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:8,,26,M4,7,True,28,reference_oracle,matched:K6:8:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:9,,26,M4,7,True,28,reference_oracle,matched:K6:9:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:9,,26,M4,7,True,28,reference_oracle,matched:K6:9:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:9,,26,M4,7,True,28,reference_oracle,matched:K6:9:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:10,,26,M4,7,True,28,reference_oracle,matched:K6:10:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:10,,26,M4,7,True,28,reference_oracle,matched:K6:10:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:10,,26,M4,7,True,28,reference_oracle,matched:K6:10:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:11,,26,M4,7,True,28,reference_oracle,matched:K6:11:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:11,,26,M4,7,True,28,reference_oracle,matched:K6:11:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:11,,26,M4,7,True,28,reference_oracle,matched:K6:11:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:12,,26,M4,7,True,28,reference_oracle,matched:K6:12:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:12,,26,M4,7,True,28,reference_oracle,matched:K6:12:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:12,,26,M4,7,True,28,reference_oracle,matched:K6:12:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:13,,26,M4,7,True,28,reference_oracle,matched:K6:13:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:13,,26,M4,7,True,28,reference_oracle,matched:K6:13:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:13,,26,M4,7,True,28,reference_oracle,matched:K6:13:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:14,,26,M4,7,True,28,reference_oracle,matched:K6:14:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:14,,26,M4,7,True,28,reference_oracle,matched:K6:14:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:14,,26,M4,7,True,28,reference_oracle,matched:K6:14:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:15,,26,M4,7,True,28,reference_oracle,matched:K6:15:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:15,,26,M4,7,True,28,reference_oracle,matched:K6:15:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:15,,26,M4,7,True,28,reference_oracle,matched:K6:15:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:16,,26,M4,7,True,28,reference_oracle,matched:K6:16:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:16,,26,M4,7,True,28,reference_oracle,matched:K6:16:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:16,,26,M4,7,True,28,reference_oracle,matched:K6:16:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:17,,26,M4,7,True,28,reference_oracle,matched:K6:17:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:17,,26,M4,7,True,28,reference_oracle,matched:K6:17:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:17,,26,M4,7,True,28,reference_oracle,matched:K6:17:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:18,,26,M4,7,True,28,reference_oracle,matched:K6:18:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:18,,26,M4,7,True,28,reference_oracle,matched:K6:18:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:18,,26,M4,7,True,28,reference_oracle,matched:K6:18:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:19,,26,M4,7,True,28,reference_oracle,matched:K6:19:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:19,,26,M4,7,True,28,reference_oracle,matched:K6:19:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:19,,26,M4,7,True,28,reference_oracle,matched:K6:19:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:20,,26,M4,7,True,28,reference_oracle,matched:K6:20:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:20,,26,M4,7,True,28,reference_oracle,matched:K6:20:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:20,,26,M4,7,True,28,reference_oracle,matched:K6:20:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:21,,26,M4,7,True,28,reference_oracle,matched:K6:21:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:21,,26,M4,7,True,28,reference_oracle,matched:K6:21:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:21,,26,M4,7,True,28,reference_oracle,matched:K6:21:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:22,,26,M4,7,True,28,reference_oracle,matched:K6:22:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:22,,26,M4,7,True,28,reference_oracle,matched:K6:22:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:22,,26,M4,7,True,28,reference_oracle,matched:K6:22:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:23,,26,M4,7,True,28,reference_oracle,matched:K6:23:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:23,,26,M4,7,True,28,reference_oracle,matched:K6:23:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:23,,26,M4,7,True,28,reference_oracle,matched:K6:23:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:24,,26,M4,7,True,28,reference_oracle,matched:K6:24:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:24,,26,M4,7,True,28,reference_oracle,matched:K6:24:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:24,,26,M4,7,True,28,reference_oracle,matched:K6:24:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:25,,26,M4,7,True,28,reference_oracle,matched:K6:25:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:25,,26,M4,7,True,28,reference_oracle,matched:K6:25:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:25,,26,M4,7,True,28,reference_oracle,matched:K6:25:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:26,,26,M4,7,True,28,reference_oracle,matched:K6:26:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:26,,26,M4,7,True,28,reference_oracle,matched:K6:26:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:26,,26,M4,7,True,28,reference_oracle,matched:K6:26:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:27,,26,M4,7,True,28,reference_oracle,matched:K6:27:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:27,,26,M4,7,True,28,reference_oracle,matched:K6:27:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:27,,26,M4,7,True,28,reference_oracle,matched:K6:27:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:28,,26,M4,7,True,28,reference_oracle,matched:K6:28:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:28,,26,M4,7,True,28,reference_oracle,matched:K6:28:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:28,,26,M4,7,True,28,reference_oracle,matched:K6:28:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:29,,26,M4,7,True,28,reference_oracle,matched:K6:29:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:29,,26,M4,7,True,28,reference_oracle,matched:K6:29:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:29,,26,M4,7,True,28,reference_oracle,matched:K6:29:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:30,,26,M4,7,True,28,reference_oracle,matched:K6:30:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:30,,26,M4,7,True,28,reference_oracle,matched:K6:30:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:30,,26,M4,7,True,28,reference_oracle,matched:K6:30:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:31,,26,M4,7,True,28,reference_oracle,matched:K6:31:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:31,,26,M4,7,True,28,reference_oracle,matched:K6:31:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:31,,26,M4,7,True,28,reference_oracle,matched:K6:31:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:32,,26,M4,7,True,28,reference_oracle,matched:K6:32:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:32,,26,M4,7,True,28,reference_oracle,matched:K6:32:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:32,,26,M4,7,True,28,reference_oracle,matched:K6:32:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:33,,26,M4,7,True,28,reference_oracle,matched:K6:33:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:33,,26,M4,7,True,28,reference_oracle,matched:K6:33:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:33,,26,M4,7,True,28,reference_oracle,matched:K6:33:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:34,,26,M4,7,True,28,reference_oracle,matched:K6:34:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:34,,26,M4,7,True,28,reference_oracle,matched:K6:34:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:34,,26,M4,7,True,28,reference_oracle,matched:K6:34:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:35,,26,M4,7,True,28,reference_oracle,matched:K6:35:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:35,,26,M4,7,True,28,reference_oracle,matched:K6:35:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:35,,26,M4,7,True,28,reference_oracle,matched:K6:35:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:36,,26,M4,7,True,28,reference_oracle,matched:K6:36:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:36,,26,M4,7,True,28,reference_oracle,matched:K6:36:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:36,,26,M4,7,True,28,reference_oracle,matched:K6:36:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:37,,26,M4,7,True,28,reference_oracle,matched:K6:37:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:37,,26,M4,7,True,28,reference_oracle,matched:K6:37:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:37,,26,M4,7,True,28,reference_oracle,matched:K6:37:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:38,,26,M4,7,True,28,reference_oracle,matched:K6:38:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:38,,26,M4,7,True,28,reference_oracle,matched:K6:38:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:38,,26,M4,7,True,28,reference_oracle,matched:K6:38:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:39,,26,M4,7,True,28,reference_oracle,matched:K6:39:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:39,,26,M4,7,True,28,reference_oracle,matched:K6:39:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:39,,26,M4,7,True,28,reference_oracle,matched:K6:39:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:40,,26,M4,7,True,28,reference_oracle,matched:K6:40:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:40,,26,M4,7,True,28,reference_oracle,matched:K6:40:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:40,,26,M4,7,True,28,reference_oracle,matched:K6:40:T3,False,R2,True,6,False,T3,54
1,True,6,0,matched:K6:41,,26,M4,7,True,28,reference_oracle,matched:K6:41:T1,False,R2,True,6,False,T1,54
1,True,6,0,matched:K6:41,,26,M4,7,True,28,reference_oracle,matched:K6:41:T2,False,R2,True,6,False,T2,54
1,True,6,0,matched:K6:41,,26,M4,7,True,28,reference_oracle,matched:K6:41:T3,False,R2,True,6,False,T3,54
